,Max velocity (m/s),Mean velocity (m/s),Velocity Std Dev (m/s),Total Distance (m),Mean Acceleration (m/s^2),Max Acceleration (m/s^2),Acceleration Std Dev (m/s^2),Time Spent Accelerating (s),Time Spent Decelerating (s),Max Deceleration (m/s^2),Mean Deceleration (m/s^2),Number of velocity Peaks,Average velocity During Peaks (m/s),Time Spent Constant Velocity(s),Time_to_max_velocity (s),Time_to_mean_velocity (s),End Velocity (m/s),Time_to_half_velocity (s),Median_acceleration (m/s^2),Median_deceleration (m/s^2),Mini_trip,Relative_SOC_drop (%),Driver_Type_Aggressive,Driver_Type_Normal,Method_No Rest,Method_Rest and Charge,Terrain_Downhill,Terrain_Flat Plane,Terrain_Uphill,Drive_position_No Rest-1,Drive_position_No Rest-2,Drive_position_No Rest-3,Drive_position_No Rest-4,Drive_position_Rest and Charge_1,Drive_position_Rest and Charge_2,Drive_position_Rest and Charge_3,Cell_number_1,Cell_number_2,Cell_number_3
59,23.51190476190476,23.31349206349206,0.19841269841269948,799.3197278911535,-0.011574074074074178,-0.011574074074074158,2.6985964133627383e-17,0.0,0.0,-0.011574074074074197,-0.011574074074074178,0,,0.0,308.5714285714286,325.7142857142857,23.11507936507936,308.5714285714286,-0.011574074074074178,-0.011574074074074178,60,74.7698793962004,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
60,26.0827664399093,25.572562358276645,0.5102040816326543,939.4002498958769,0.027777777777777842,0.02777777777777799,2.1098117413563228e-16,0.0,0.0,0.027777777777777693,,0,,0.0,348.9795918367347,330.6122448979592,26.0827664399093,312.2448979591837,0.027777777777777842,,61,82.93142081891507,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False
61,22.24489795918367,21.81972789115646,0.42517006802721014,801.5410245730945,0.023148148148148105,0.02314814814814814,4.906538933386797e-17,0.0,0.0,0.02314814814814807,,0,,0.0,348.9795918367347,330.6122448979592,22.24489795918367,312.2448979591837,0.023148148148148105,,62,79.05856265159156,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False
62,27.61904761904762,26.190476190476193,1.4285714285714253,897.9591836734664,-0.08333333333333343,-0.08333333333333326,2.4552312978479334e-16,0.0,0.0,-0.0833333333333336,-0.08333333333333343,0,,0.0,308.5714285714286,325.7142857142857,24.76190476190477,308.5714285714286,-0.08333333333333343,-0.08333333333333343,63,75.82888222452765,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False
63,25.99206349206349,25.03968253968254,0.9523809523809508,858.5034013605411,0.055555555555555663,0.05555555555555567,1.5515838457795457e-17,0.0,0.0,0.05555555555555565,,0,,0.0,342.8571428571428,325.7142857142857,25.99206349206349,308.5714285714286,0.055555555555555663,,64,78.78116338648584,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False
64,26.0827664399093,25.572562358276645,0.5102040816326543,939.4002498958769,0.027777777777777842,0.02777777777777799,2.1098117413563228e-16,0.0,0.0,0.027777777777777693,,0,,0.0,348.9795918367347,330.6122448979592,26.0827664399093,312.2448979591837,0.027777777777777842,,65,76.81496534471913,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False
65,22.24489795918367,21.81972789115646,0.42517006802721014,801.5410245730945,0.023148148148148105,0.02314814814814814,4.906538933386797e-17,0.0,0.0,0.02314814814814807,,0,,0.0,348.9795918367347,330.6122448979592,22.24489795918367,312.2448979591837,0.023148148148148105,,66,73.62649112888934,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False
66,27.61904761904762,26.190476190476193,1.4285714285714253,897.9591836734664,-0.08333333333333343,-0.08333333333333326,2.4552312978479334e-16,0.0,0.0,-0.0833333333333336,-0.08333333333333343,0,,0.0,308.5714285714286,325.7142857142857,24.76190476190477,308.5714285714286,-0.08333333333333343,-0.08333333333333343,67,71.07351787075558,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False
67,25.99206349206349,25.03968253968254,0.9523809523809508,858.5034013605411,0.055555555555555663,0.05555555555555567,1.5515838457795457e-17,0.0,0.0,0.05555555555555565,,0,,0.0,342.8571428571428,325.7142857142857,25.99206349206349,308.5714285714286,0.055555555555555663,,68,72.3698549045082,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False
68,26.0827664399093,25.572562358276645,0.5102040816326543,939.4002498958769,0.027777777777777842,0.02777777777777799,2.1098117413563228e-16,0.0,0.0,0.027777777777777693,,0,,0.0,348.9795918367347,330.6122448979592,26.0827664399093,312.2448979591837,0.027777777777777842,,69,83.61511142017592,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True
69,22.24489795918367,21.81972789115646,0.42517006802721014,801.5410245730945,0.023148148148148105,0.02314814814814814,4.906538933386797e-17,0.0,0.0,0.02314814814814807,,0,,0.0,348.9795918367347,330.6122448979592,22.24489795918367,312.2448979591837,0.023148148148148105,,70,79.75574739554125,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True
70,27.61904761904762,26.190476190476193,1.4285714285714253,897.9591836734664,-0.08333333333333343,-0.08333333333333326,2.4552312978479334e-16,0.0,0.0,-0.0833333333333336,-0.08333333333333343,0,,0.0,308.5714285714286,325.7142857142857,24.76190476190477,308.5714285714286,-0.08333333333333343,-0.08333333333333343,71,75.94291400101352,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True
71,25.99206349206349,25.03968253968254,0.9523809523809508,858.5034013605411,0.055555555555555663,0.05555555555555567,1.5515838457795457e-17,0.0,0.0,0.05555555555555565,,0,,0.0,342.8571428571428,325.7142857142857,25.99206349206349,308.5714285714286,0.055555555555555663,,72,78.81413760530464,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
72,23.04988662131519,22.62471655328798,0.42517006802721014,831.1120366513952,-0.023148148148148105,-0.02314814814814807,4.906538933386797e-17,0.0,0.0,-0.02314814814814814,-0.023148148148148105,0,,0.0,312.2448979591837,330.6122448979592,22.19954648526077,312.2448979591837,-0.023148148148148105,-0.023148148148148105,73,76.20110322666203,False,True,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False
73,25.09637188208617,23.99092970521542,1.105442176870751,881.299458558934,-0.06018518518518533,-0.06018518518518513,2.699042425499221e-16,0.0,0.0,-0.060185185185185515,-0.06018518518518533,0,,0.0,312.2448979591837,330.6122448979592,22.88548752834467,312.2448979591837,-0.06018518518518533,-0.06018518518518533,74,83.80368079660722,False,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False
74,27.40362811791383,24.002267573696148,3.4013605442176793,881.7159516867973,0.18518518518518473,0.18518518518518493,2.5589376332604516e-16,0.0,0.0,0.18518518518518456,,0,,0.0,348.9795918367347,330.6122448979592,27.40362811791383,312.2448979591837,0.18518518518518473,,75,79.32495433084594,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False
75,24.8469387755102,24.591836734693874,0.25510204081632537,903.3735943356935,0.013888888888888826,0.01388888888888919,5.164146795477527e-16,0.0,0.0,0.01388888888888846,,0,,0.0,348.9795918367347,330.6122448979592,24.8469387755102,312.2448979591837,0.013888888888888826,,76,82.22612819995703,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False
76,23.04988662131519,22.62471655328798,0.42517006802721014,831.1120366513952,-0.023148148148148105,-0.02314814814814807,4.906538933386797e-17,0.0,0.0,-0.02314814814814814,-0.023148148148148105,0,,0.0,312.2448979591837,330.6122448979592,22.19954648526077,312.2448979591837,-0.023148148148148105,-0.023148148148148105,77,73.81420728931639,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False
77,25.09637188208617,23.99092970521542,1.105442176870751,881.299458558934,-0.06018518518518533,-0.06018518518518513,2.699042425499221e-16,0.0,0.0,-0.060185185185185515,-0.06018518518518533,0,,0.0,312.2448979591837,330.6122448979592,22.88548752834467,312.2448979591837,-0.06018518518518533,-0.06018518518518533,78,76.89167197634211,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False
78,27.40362811791383,24.002267573696148,3.4013605442176793,881.7159516867973,0.18518518518518473,0.18518518518518493,2.5589376332604516e-16,0.0,0.0,0.18518518518518456,,0,,0.0,348.9795918367347,330.6122448979592,27.40362811791383,312.2448979591837,0.18518518518518473,,79,74.82837598333325,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False
79,24.8469387755102,24.591836734693874,0.25510204081632537,903.3735943356935,0.013888888888888826,0.01388888888888919,5.164146795477527e-16,0.0,0.0,0.01388888888888846,,0,,0.0,348.9795918367347,330.6122448979592,24.8469387755102,312.2448979591837,0.013888888888888826,,80,74.84917301749618,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False
80,23.04988662131519,22.62471655328798,0.42517006802721014,831.1120366513952,-0.023148148148148105,-0.02314814814814807,4.906538933386797e-17,0.0,0.0,-0.02314814814814814,-0.023148148148148105,0,,0.0,312.2448979591837,330.6122448979592,22.19954648526077,312.2448979591837,-0.023148148148148105,-0.023148148148148105,81,75.76821995916659,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True
81,25.09637188208617,23.99092970521542,1.105442176870751,881.299458558934,-0.06018518518518533,-0.06018518518518513,2.699042425499221e-16,0.0,0.0,-0.060185185185185515,-0.06018518518518533,0,,0.0,312.2448979591837,330.6122448979592,22.88548752834467,312.2448979591837,-0.06018518518518533,-0.06018518518518533,82,84.34741333798581,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True
82,27.40362811791383,24.002267573696148,3.4013605442176793,881.7159516867973,0.18518518518518473,0.18518518518518493,2.5589376332604516e-16,0.0,0.0,0.18518518518518456,,0,,0.0,348.9795918367347,330.6122448979592,27.40362811791383,312.2448979591837,0.18518518518518473,,83,80.00925343734963,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True
83,24.8469387755102,24.591836734693874,0.25510204081632537,903.3735943356935,0.013888888888888826,0.01388888888888919,5.164146795477527e-16,0.0,0.0,0.01388888888888846,,0,,0.0,348.9795918367347,330.6122448979592,24.8469387755102,312.2448979591837,0.013888888888888826,,84,81.46786245560646,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
84,24.69387755102041,24.18367346938776,0.5102040816326507,888.3798417326116,0.02777777777777765,0.027777777777777693,6.138078244619834e-17,0.0,0.0,0.027777777777777606,,0,,0.0,348.9795918367347,330.6122448979592,24.69387755102041,312.2448979591837,0.02777777777777765,,85,85.20805919685482,False,True,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False
85,22.15419501133787,21.218820861678005,0.9353741496598644,779.466888796335,-0.050925925925925944,-0.05092592592592583,1.6199010924212654e-16,0.0,0.0,-0.05092592592592606,-0.050925925925925944,0,,0.0,312.2448979591837,330.6122448979592,20.28344671201814,312.2448979591837,-0.050925925925925944,-0.050925925925925944,86,80.26411449437978,False,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False
86,23.14625850340136,21.6156462585034,1.5306122448979593,794.0441482715536,-0.08333333333333334,-0.0833333333333332,1.8670653977139892e-16,0.0,0.0,-0.08333333333333347,-0.08333333333333334,0,,0.0,312.2448979591837,330.6122448979592,20.08503401360544,312.2448979591837,-0.08333333333333334,-0.08333333333333334,87,79.78105410072823,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False
87,26.93310657596372,26.082766439909296,0.8503401360544203,958.1424406497295,-0.04629629629629621,-0.04629629629629614,9.813077866773594e-17,0.0,0.0,-0.04629629629629628,-0.04629629629629621,0,,0.0,312.2448979591837,330.6122448979592,25.23242630385488,312.2448979591837,-0.04629629629629621,-0.04629629629629621,88,83.92216576930164,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False
88,24.69387755102041,24.18367346938776,0.5102040816326507,888.3798417326116,0.02777777777777765,0.027777777777777693,6.138078244619834e-17,0.0,0.0,0.027777777777777606,,0,,0.0,348.9795918367347,330.6122448979592,24.69387755102041,312.2448979591837,0.02777777777777765,,89,79.46748814133883,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False
89,22.15419501133787,21.218820861678005,0.9353741496598644,779.466888796335,-0.050925925925925944,-0.05092592592592583,1.6199010924212654e-16,0.0,0.0,-0.05092592592592606,-0.050925925925925944,0,,0.0,312.2448979591837,330.6122448979592,20.28344671201814,312.2448979591837,-0.050925925925925944,-0.050925925925925944,90,76.42389182680076,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False
90,23.14625850340136,21.6156462585034,1.5306122448979593,794.0441482715536,-0.08333333333333334,-0.0833333333333332,1.8670653977139892e-16,0.0,0.0,-0.08333333333333347,-0.08333333333333334,0,,0.0,312.2448979591837,330.6122448979592,20.08503401360544,312.2448979591837,-0.08333333333333334,-0.08333333333333334,91,76.57874231033921,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False
91,26.93310657596372,26.082766439909296,0.8503401360544203,958.1424406497295,-0.04629629629629621,-0.04629629629629614,9.813077866773594e-17,0.0,0.0,-0.04629629629629628,-0.04629629629629621,0,,0.0,312.2448979591837,330.6122448979592,25.23242630385488,312.2448979591837,-0.04629629629629621,-0.04629629629629621,92,78.1298243215074,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False
92,24.69387755102041,24.18367346938776,0.5102040816326507,888.3798417326116,0.02777777777777765,0.027777777777777693,6.138078244619834e-17,0.0,0.0,0.027777777777777606,,0,,0.0,348.9795918367347,330.6122448979592,24.69387755102041,312.2448979591837,0.02777777777777765,,93,85.56931646092607,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True
93,22.15419501133787,21.218820861678005,0.9353741496598644,779.466888796335,-0.050925925925925944,-0.05092592592592583,1.6199010924212654e-16,0.0,0.0,-0.05092592592592606,-0.050925925925925944,0,,0.0,312.2448979591837,330.6122448979592,20.28344671201814,312.2448979591837,-0.050925925925925944,-0.050925925925925944,94,80.89613498969761,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True
94,23.14625850340136,21.6156462585034,1.5306122448979593,794.0441482715536,-0.08333333333333334,-0.0833333333333332,1.8670653977139892e-16,0.0,0.0,-0.08333333333333347,-0.08333333333333334,0,,0.0,312.2448979591837,330.6122448979592,20.08503401360544,312.2448979591837,-0.08333333333333334,-0.08333333333333334,95,80.5298238596898,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True
95,26.93310657596372,26.082766439909296,0.8503401360544203,958.1424406497295,-0.04629629629629621,-0.04629629629629614,9.813077866773594e-17,0.0,0.0,-0.04629629629629628,-0.04629629629629621,0,,0.0,312.2448979591837,330.6122448979592,25.23242630385488,312.2448979591837,-0.04629629629629621,-0.04629629629629621,96,84.2783687043691,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
