time(s),current(A)
1200,42.772
1200,42.933
1200,43.155
1200,43.527
1200,44.535
1200,45.726
1200,46.963
1200,48.129
1200.1,49.135
1200.1,50.079
1200.1,50.76
1200.1,50.923
1200.1,50.72
1200.1,50.344
1200.1,49.975
1200.1,49.74
1200.2,49.71
1200.2,50.014
1200.2,50.576
1200.2,51.212
1200.2,51.771
1200.2,52.182
1200.3,52.552
1200.3,52.83
1200.3,53.151
1200.3,53.571
1200.4,54.302
1200.4,55.034
1200.5,55.698
1200.5,56.307
1200.6,57.256
1200.6,58.48
1200.7,60.227
1200.8,61.952
1200.9,63.679
1201,64.953
1201,64.96
1201,64.942
1201,64.838
1201,64.635
1201,64.334
1201,63.835
1201,62.517
1201,59.934
1201,56.826
1201,53.459
1201,50.063
1201,46.824
1201,43.884
1201.1,41.342
1201.1,39.261
1201.1,37.371
1201.1,36.213
1201.1,35.738
1201.1,35.864
1201.1,36.483
1201.1,37.474
1201.1,38.71
1201.1,40.066
1201.1,41.429
1201.1,42.702
1201.1,43.958
1201.1,44.922
1201.2,45.693
1201.2,45.952
1201.2,45.791
1201.2,45.346
1201.2,44.765
1201.2,44.183
1201.2,43.701
1201.2,43.381
1201.2,43.237
1201.2,43.379
1201.3,43.717
1201.3,44.138
1201.3,44.541
1201.3,44.856
1201.3,45.102
1201.3,45.211
1201.4,45.216
1201.4,45.268
1201.4,45.429
1201.5,45.764
1201.5,46.116
1201.5,46.267
1201.5,46.495
1201.6,46.82
1201.6,47.171
1201.7,47.562
1201.7,48.229
1201.8,48.872
1201.9,49.672
1202,50.251
1202,50.25
1202,50.229
1202,50.144
1202,49.986
1202,49.752
1202,49.446
1202,48.793
1202,46.754
1202,44.086
1202,40.987
1202,37.644
1202,34.218
1202,33.283
1202,33.283
1202,32.513
1202,31.749
1202,30.995
1202,30.251
1202,29.514
1202,28.14
1202,26.208
1202,23.818
1202.1,21.178
1202.1,18.951
1202.1,17.158
1202.1,15.803
1202.1,14.875
1202.1,14.351
1202.1,14.197
1202.1,14.374
1202.1,14.836
1202.1,15.532
1202.1,16.411
1202.1,17.422
1202.1,18.513
1202.1,19.636
1202.1,20.747
1202.1,21.808
1202.1,22.968
1202.1,23.963
1202.1,24.316
1202.1,24.316
1202.1,24.618
1202.1,24.881
1202.1,25.106
1202.1,25.304
1202.2,25.582
1202.2,25.785
1202.2,25.683
1202.2,25.288
1202.2,24.706
1202.2,24.042
1202.2,23.388
1202.2,22.818
1202.2,22.377
1202.2,22.088
1202.2,21.936
1202.2,22.017
1202.3,22.259
1202.3,22.579
1202.3,22.9
1202.3,23.165
1202.3,23.342
1202.3,23.432
1202.3,23.398
1202.4,23.295
1202.4,23.181
1202.4,23.098
1202.4,23.068
1202.4,23.112
1202.4,23.214
1202.5,23.319
1202.5,23.39
1202.5,23.414
1202.5,23.434
1202.6,23.451
1202.6,23.493
1202.6,23.578
1202.7,23.681
1202.7,23.765
1202.8,23.886
1202.9,24.048
1203,24.174
1203,24.172
1203,24.163
1203,24.127
1203,24.061
1203,23.965
1203,23.837
1203,23.593
1203,23.578
1203,23.578
1203,23.289
1203,22.961
1203,22.595
1203,22.196
1203,21.775
1203,20.933
1203,19.348
1203,17.605
1203,15.775
1203,14.236
1203,12.716
1203,11.244
1203,9.845
1203,8.3934
1203,7.2986
1203.1,6.6062
1203.1,5.9651
1203.1,5.3769
1203.1,4.943
1203.1,4.5445
1203.1,4.1816
1203.1,3.8543
1203.1,3.5625
1203.1,3.3058
1203.1,3.0838
1203.1,2.8959
1203.1,2.7413
1203.1,2.5974
1203.1,2.4993
1203.1,2.4452
1203.1,2.4351
1203.1,2.4832
1203.1,2.5849
1203.1,2.7727
1203.1,3.0236
1203.1,3.3284
1203.1,3.6782
1203.1,4.0638
1203.1,4.4762
1203.1,4.9068
1203.1,5.4566
1203.1,6.0069
1203.1,6.5441
1203.1,7.0561
1203.1,7.6567
1203.1,8.1829
1203.1,8.7142
1203.1,9.1688
1203.2,9.4096
1203.2,9.4577
1203.2,9.3918
1203.2,9.2334
1203.2,9.0066
1203.2,8.7358
1203.2,8.444
1203.2,8.1522
1203.2,7.8778
1203.2,7.6347
1203.2,7.3893
1203.2,7.2171
1203.2,7.1078
1203.2,7.0986
1203.3,7.1692
1203.3,7.2938
1203.3,7.4448
1203.3,7.5974
1203.3,7.7318
1203.3,7.8347
1203.3,7.9118
1203.3,7.9288
1203.3,7.884
1203.4,7.8089
1203.4,7.734
1203.4,7.6808
1203.4,7.6587
1203.4,7.6726
1203.4,7.7161
1203.5,7.7604
1203.5,7.7867
1203.5,7.7914
1203.5,7.782
1203.6,7.7681
1203.6,7.7641
1203.6,7.7747
1203.7,7.7945
1203.7,7.8075
1203.7,7.8121
1203.8,7.8192
1203.9,7.8337
1204,7.8527
1204,7.856
1204,7.8555
1204,7.8534
1204,7.8446
1204,7.8278
1204,7.8018
1204,7.7663
1204,7.7113
1204,7.6124
1204,7.4279
1204,7.1078
1204,6.6269
1204,6.0578
1204,5.6444
1204,5.2845
1204,4.9098
1204,4.5226
1204,4.1253
1204,3.5819
1204,2.8532
1204,2.1197
1204,1.3914
1204,0.6773
1204,-0.014354
1204,-0.32519
1204,-0.5709
1204,-0.81169
1204,-1.3273
1204,-2.0638
1204.1,-2.7249
1204.1,-3.3278
1204.1,-3.8371
1204.1,-4.3649
1204.1,-4.7262
1204.1,-4.928
1204.1,-4.9817
1204.1,-4.9473
1204.1,-4.8346
1204.1,-4.654
1204.1,-4.4171
1204.1,-4.1352
1204.1,-3.8201
1204.1,-3.4832
1204.1,-3.1352
1204.1,-2.7863
1204.1,-2.4456
1204.1,-2.1212
1204.1,-1.82
1204.1,-1.5477
1204.1,-1.3086
1204.1,-1.1519
1204.1,-1.0168
1204.1,-0.90376
1204.1,-0.81272
1204.1,-0.74342
1204.2,-0.69525
1204.2,-0.66732
1204.2,-0.65849
1204.2,-0.66741
1204.2,-0.69257
1204.2,-0.73231
1204.2,-0.78487
1204.2,-0.86344
1204.2,-0.95504
1204.2,-1.0564
1204.2,-1.1906
1204.2,-1.3291
1204.2,-1.4668
1204.2,-1.5989
1204.2,-1.7217
1204.2,-1.8318
1204.2,-1.9513
1204.2,-2.0434
1204.2,-2.1193
1204.2,-2.151
1204.2,-2.147
1204.2,-2.1205
1204.3,-2.0763
1204.3,-2.0194
1204.3,-1.955
1204.3,-1.8879
1204.3,-1.8222
1204.3,-1.7615
1204.3,-1.6976
1204.3,-1.6487
1204.3,-1.6096
1204.3,-1.5966
1204.3,-1.603
1204.3,-1.6209
1204.3,-1.6463
1204.3,-1.675
1204.4,-1.7034
1204.4,-1.7332
1204.4,-1.7548
1204.4,-1.7682
1204.4,-1.7669
1204.4,-1.7545
1204.4,-1.7357
1204.4,-1.7157
1204.4,-1.6983
1204.5,-1.686
1204.5,-1.6782
1204.5,-1.679
1204.5,-1.6808
1204.5,-1.6846
1204.5,-1.6892
1204.6,-1.6892
1204.6,-1.6824
1204.6,-1.6722
1204.6,-1.663
1204.7,-1.6571
1204.7,-1.6521
1204.7,-1.6476
1204.8,-1.6413
1204.8,-1.6308
1204.9,-1.6214
1204.9,-1.6111
1205,-1.6034
1205,-1.6033
1205,-1.6032
1205,-1.6027
1205,-1.6011
1205,-1.5982
1205,-1.5938
1205,-1.5876
1205,-1.5796
1205,-1.5697
1205,-1.5577
1205,-1.5438
1205,-1.5237
1205,-1.5004
1205,-1.474
1205,-1.4359
1205,-1.3824
1205,-1.3216
1205,-1.2162
1205,-1.0227
1205,-0.68591
1205,-0.28562
1205,0.062078
1205,0.35659
1205,0.66812
1205,0.99517
1205,1.5581
1205,2.1522
1205,2.7715
1205,3.4102
1205,4.2224
1205,5.045
1205,5.8681
1205,6.8991
1205,7.898
1205,8.8489
1205,9.9711
1205.1,11.133
1205.1,12.096
1205.1,12.997
1205.1,13.56
1205.1,13.8
1205.1,13.775
1205.1,13.577
1205.1,13.237
1205.1,12.791
1205.1,12.273
1205.1,11.715
1205.1,11.147
1205.1,10.595
1205.1,10.082
1205.1,9.6246
1205.1,9.1478
1205.1,8.7903
1205.1,8.5561
1205.2,8.4405
1205.2,8.432
1205.2,8.5139
1205.2,8.6661
1205.2,8.8674
1205.2,9.0964
1205.2,9.3337
1205.2,9.5619
1205.2,9.8143
1205.2,10.013
1205.2,10.174
1205.2,10.233
1205.2,10.206
1205.3,10.116
1205.3,9.993
1205.3,9.864
1205.3,9.7507
1205.3,9.6675
1205.3,9.612
1205.3,9.6189
1205.4,9.6779
1205.4,9.7519
1205.4,9.8107
1205.4,9.8389
1205.4,9.833
1205.4,9.8009
1205.5,9.7696
1205.5,9.7555
1205.5,9.7557
1205.5,9.7679
1205.6,9.7893
1205.6,9.7998
1205.6,9.7973
1205.7,9.7913
1205.7,9.7936
1205.8,9.8038
1205.9,9.8131
1206,9.8207
1206,9.8225
1206,9.8246
1206,9.8314
1206,9.8548
1206,9.8937
1206,9.9471
1206,10.052
1206,10.331
1206,10.673
1206,11.041
1206,11.406
1206,11.743
1206.1,12.032
1206.1,12.319
1206.1,12.522
1206.1,12.552
1206.1,12.469
1206.1,12.323
1206.1,12.149
1206.1,11.974
1206.1,11.823
1206.1,11.692
1206.2,11.619
1206.2,11.635
1206.2,11.711
1206.2,11.808
1206.2,11.897
1206.2,11.955
1206.2,11.979
1206.3,11.953
1206.3,11.905
1206.3,11.87
1206.3,11.863
1206.4,11.888
1206.4,11.921
1206.4,11.939
1206.5,11.939
1206.5,11.935
1206.5,11.938
1206.6,11.956
1206.7,11.978
1206.8,11.996
1206.9,12.017
1207,12.042
1207,12.052
1207,12.051
1207,12.045
1207,12.024
1207,11.986
1207,11.931
1207,11.86
1207,11.705
1207,11.214
1207,10.57
1207,9.822
1207,9.0158
1207,8.1926
1207,7.3877
1207,6.6308
1207,5.9455
1207.1,5.349
1207.1,4.8532
1207.1,4.4641
1207.1,4.183
1207.1,4.007
1207.1,3.9294
1207.1,3.9408
1207.1,4.0294
1207.1,4.1821
1207.1,4.3851
1207.1,4.6242
1207.1,4.8856
1207.1,5.1562
1207.1,5.4245
1207.1,5.6803
1207.1,5.9694
1207.1,6.2136
1207.1,6.4433
1207.2,6.6106
1207.2,6.6522
1207.2,6.6227
1207.2,6.5381
1207.2,6.4165
1207.2,6.2761
1207.2,6.1333
1207.2,6.0019
1207.2,5.8916
1207.2,5.7914
1207.2,5.7314
1207.2,5.7394
1207.3,5.7956
1207.3,5.875
1207.3,5.9542
1207.3,6.0161
1207.3,6.052
1207.3,6.0601
1207.3,6.0356
1207.4,5.9981
1207.4,5.9654
1207.4,5.948
1207.4,5.9489
1207.4,5.9658
1207.5,5.9852
1207.5,5.9974
1207.5,5.9998
1207.5,5.9952
1207.6,5.9875
1207.6,5.9856
1207.6,5.9914
1207.7,5.9991
1207.7,6.0018
1207.8,6.0029
1207.9,6.0068
1208,6.0109
1208,6.0112
1208,6.0121
1208,6.0155
1208,6.0247
1208,6.0404
1208,6.0634
1208,6.0941
1208,6.1461
1208,6.2368
1208,6.3898
1208,6.6442
1208,7.0839
1208,7.8887
1208,8.8726
1208,10.008
1208,11.269
1208,12.629
1208,14.063
1208,15.895
1208,17.76
1208,19.617
1208,21.429
1208,23.569
1208,25.53
1208.1,27.266
1208.1,29.092
1208.1,30.721
1208.1,31.652
1208.1,31.927
1208.1,31.635
1208.1,30.895
1208.1,29.844
1208.1,28.618
1208.1,27.34
1208.1,26.118
1208.1,25.034
1208.1,24.145
1208.1,23.442
1208.2,22.95
1208.2,22.839
1208.2,23.041
1208.2,23.468
1208.2,24.021
1208.2,24.605
1208.2,25.144
1208.2,25.579
1208.2,25.881
1208.2,26.067
1208.3,26.036
1208.3,25.856
1208.3,25.608
1208.3,25.365
1208.3,25.18
1208.3,25.082
1208.3,25.081
1208.3,25.196
1208.4,25.354
1208.4,25.494
1208.4,25.58
1208.4,25.607
1208.4,25.581
1208.5,25.55
1208.5,25.547
1208.5,25.558
1208.5,25.616
1208.6,25.708
1208.6,25.776
1208.6,25.818
1208.7,25.884
1208.8,25.97
1208.8,26.1
1208.9,26.247
1209,26.327
1209,26.332
1209,26.344
1209,26.391
1209,26.475
1209,26.597
1209,26.756
1209,27.117
1209,28.167
1209,29.545
1209,31.165
1209,32.941
1209,34.795
1209,36.654
1209,38.453
1209,40.507
1209.1,42.304
1209.1,44.069
1209.1,44.479
1209.1,44.48
1209.1,44.78
1209.1,45.043
1209.1,45.331
1209.1,45.573
1209.1,45.853
1209.1,45.935
1209.1,45.46
1209.1,44.557
1209.1,43.42
1209.1,42.224
1209.1,41.118
1209.1,40.206
1209.1,39.55
1209.2,39.116
1209.2,39.08
1209.2,39.356
1209.2,39.833
1209.2,40.392
1209.2,40.929
1209.2,41.368
1209.2,41.712
1209.2,41.865
1209.3,41.76
1209.3,41.544
1209.3,41.356
1209.3,41.279
1209.3,41.329
1209.4,41.525
1209.4,41.76
1209.4,41.942
1209.4,42.043
1209.5,42.126
1209.5,42.217
1209.5,42.37
1209.6,42.616
1209.6,42.841
1209.7,43.078
1209.8,43.444
1209.9,43.829
1210,44.239
1210,44.282
1210.1,44.57
1210.2,44.975
1210.3,45.383
1210.4,45.79
1210.5,46.197
1210.5,46.314
1210.6,46.722
1210.7,47.13
1210.8,47.539
1210.9,47.948
1211,48.357
1211,48.398
1211,48.49
1211,48.636
1211,48.828
1211,49.277
1211,50.087
1211,50.916
1211.1,51.636
1211.1,52.169
1211.1,52.534
1211.1,52.57
1211.1,52.317
1211.1,51.971
1211.1,51.696
1211.2,51.58
1211.2,51.661
1211.2,51.898
1211.2,52.174
1211.2,52.396
1211.3,52.544
1211.3,52.623
1211.3,52.683
1211.4,52.824
1211.4,53.03
1211.4,53.296
1211.5,53.514
1211.5,53.536
1211.5,53.672
1211.6,53.942
1211.7,54.336
1211.8,54.805
1211.9,55.263
1212,55.725
1212,55.833
1212,55.829
1212,55.804
1212,55.713
1212,55.553
1212,55.326
1212,54.917
1212,53.658
1212,51.582
1212,49.159
1212,46.605
1212,44.103
1212,41.802
1212.1,39.809
1212.1,38.197
1212.1,37.001
1212.1,36.111
1212.1,35.799
1212.1,35.984
1212.1,36.561
1212.1,37.408
1212.1,38.404
1212.1,39.435
1212.1,40.408
1212.1,41.247
1212.1,41.906
1212.1,42.475
1212.2,42.692
1212.2,42.497
1212.2,42.05
1212.2,41.519
1212.2,41.045
1212.2,40.72
1212.2,40.579
1212.3,40.643
1212.3,40.9
1212.3,41.21
1212.3,41.46
1212.3,41.595
1212.3,41.619
1212.4,41.552
1212.4,41.49
1212.4,41.488
1212.4,41.574
1212.5,41.73
1212.5,41.836
1212.5,41.916
1212.6,42.02
1212.7,42.15
1212.7,42.307
1212.8,42.541
1212.9,42.76
1213,42.998
1213,43
1213,43.015
1213,43.055
1213,43.161
1213,43.326
1213,43.543
1213,44.079
1213,45.156
1213,46.399
1213,47.677
1213,48.88
1213.1,49.922
1213.1,50.886
1213.1,51.598
1213.1,51.797
1213.1,51.581
1213.1,51.095
1213.1,50.497
1213.1,49.922
1213.1,49.47
1213.1,49.194
1213.2,49.105
1213.2,49.287
1213.2,49.617
1213.2,49.966
1213.2,50.241
1213.2,50.396
1213.3,50.439
1213.3,50.361
1213.3,50.289
1213.3,50.298
1213.4,50.419
1213.4,50.62
1213.4,50.783
1213.5,50.882
1213.5,50.962
1213.6,51.111
1213.6,51.336
1213.7,51.637
1213.8,51.954
1213.9,52.275
1214,52.591
1214,52.586
1214,52.561
1214,52.472
1214,52.313
1214,52.082
1214,51.782
1214,51.117
1214,49.175
1214,46.651
1214,44.775
1214,44.775
1214,43.821
1214,42.848
1214,41.86
1214,40.862
1214,39.858
1214,37.876
1214,35.209
1214,32.608
1214,29.447
1214,26.569
1214.1,24.042
1214.1,21.812
1214.1,20.053
1214.1,18.774
1214.1,17.961
1214.1,17.587
1214.1,17.609
1214.1,17.976
1214.1,18.629
1214.1,19.506
1214.1,20.544
1214.1,21.681
1214.1,22.858
1214.1,24.024
1214.1,25.132
1214.1,26.366
1214.1,27.402
1214.1,28.363
1214.2,29.044
1214.2,29.198
1214.2,29.049
1214.2,28.667
1214.2,28.132
1214.2,27.524
1214.2,26.914
1214.2,26.36
1214.2,25.903
1214.2,25.495
1214.2,25.274
1214.2,25.331
1214.3,25.54
1214.3,25.831
1214.3,26.137
1214.3,26.404
1214.3,26.596
1214.3,26.722
1214.3,26.706
1214.4,26.599
1214.4,26.462
1214.4,26.349
1214.4,26.282
1214.4,26.306
1214.4,26.399
1214.5,26.493
1214.5,26.544
1214.5,26.548
1214.5,26.548
1214.6,26.529
1214.6,26.528
1214.6,26.56
1214.7,26.626
1214.7,26.672
1214.8,26.712
1214.9,26.776
1215,26.85
1215,26.846
1215,26.833
1215,26.788
1215,26.712
1215,26.606
1215,26.408
1215,25.725
1215,24.832
1215,23.812
1215,22.744
1215,21.695
1215,20.721
1215.1,19.863
1215.1,19.151
1215.1,18.467
1215.1,18.069
1215.1,17.938
1215.1,18.038
1215.1,18.317
1215.1,18.717
1215.1,19.181
1215.1,19.654
1215.1,20.093
1215.1,20.464
1215.1,20.81
1215.2,21.026
1215.2,21.01
1215.2,20.831
1215.2,20.574
1215.2,20.319
1215.2,20.125
1215.2,20.019
1215.3,20.011
1215.3,20.11
1215.3,20.248
1215.3,20.366
1215.3,20.432
1215.3,20.438
1215.4,20.393
1215.4,20.343
1215.4,20.321
1215.4,20.34
1215.5,20.391
1215.5,20.422
1215.5,20.439
1215.6,20.446
1215.7,20.463
1215.7,20.495
1215.8,20.54
1215.9,20.578
1216,20.609
1216,20.606
1216,20.596
1216,20.559
1216,20.495
1216,20.402
1216,20.282
1216,20.01
1216,19.188
1216,18.118
1216,16.88
1216,15.549
1216,14.193
1216,12.87
1216,11.63
1216,10.511
1216.1,9.5417
1216.1,8.7417
1216.1,8.1207
1216.1,7.6801
1216.1,7.4143
1216.1,7.3114
1216.1,7.3547
1216.1,7.5239
1216.1,7.7966
1216.1,8.1487
1216.1,8.5564
1216.1,8.9966
1216.1,9.4477
1216.1,9.8903
1216.1,10.392
1216.1,10.835
1216.1,11.201
1216.1,11.558
1216.2,11.757
1216.2,11.81
1216.2,11.74
1216.2,11.578
1216.2,11.358
1216.2,11.113
1216.2,10.874
1216.2,10.662
1216.2,10.495
1216.2,10.353
1216.2,10.301
1216.3,10.354
1216.3,10.472
1216.3,10.611
1216.3,10.735
1216.3,10.819
1216.3,10.857
1216.3,10.845
1216.4,10.791
1216.4,10.73
1216.4,10.688
1216.4,10.676
1216.4,10.699
1216.5,10.74
1216.5,10.769
1216.5,10.774
1216.5,10.772
1216.6,10.761
1216.6,10.756
1216.6,10.765
1216.7,10.783
1216.7,10.794
1216.8,10.8
1216.9,10.81
1217,10.823
1217,10.822
1217,10.818
1217,10.805
1217,10.781
1217,10.745
1217,10.697
1217,10.613
1217,10.439
1217,10.08
1217,9.4722
1217,8.733
1217,8.0581
1217,7.3341
1217,6.735
1217,6.1217
1217,5.5009
1217,4.8789
1217,4.2615
1217,3.6541
1217,2.8711
1217,2.1247
1217,1.4235
1217,0.77495
1217.1,0.18498
1217.1,-0.46311
1217.1,-0.91942
1217.1,-1.3033
1217.1,-1.6698
1217.1,-1.9322
1217.1,-2.0944
1217.1,-2.1551
1217.1,-2.1603
1217.1,-2.1143
1217.1,-2.022
1217.1,-1.9247
1217.1,-1.8064
1217.1,-1.6693
1217.1,-1.5157
1217.1,-1.3482
1217.1,-1.1689
1217.1,-0.98023
1217.1,-0.78445
1217.1,-0.53387
1217.1,-0.22461
1217.1,0.083278
1217.1,0.38363
1217.1,0.67097
1217.1,1.0567
1217.1,1.3942
1217.1,1.6758
1217.1,1.8969
1217.1,2.0562
1217.2,2.1552
1217.2,2.1975
1217.2,2.1888
1217.2,2.1478
1217.2,2.0812
1217.2,1.9939
1217.2,1.8905
1217.2,1.7759
1217.2,1.6544
1217.2,1.5303
1217.2,1.4074
1217.2,1.2892
1217.2,1.1424
1217.2,0.98087
1217.2,0.88156
1217.2,0.80806
1217.2,0.76784
1217.2,0.74407
1217.2,0.73565
1217.2,0.74107
1217.2,0.75853
1217.3,0.78604
1217.3,0.8215
1217.3,0.86279
1217.3,0.91754
1217.3,0.9744
1217.3,1.0432
1217.3,1.1199
1217.3,1.1809
1217.3,1.2306
1217.3,1.2476
1217.3,1.2492
1217.3,1.2383
1217.3,1.2185
1217.3,1.1938
1217.4,1.1677
1217.4,1.1432
1217.4,1.1157
1217.4,1.0957
1217.4,1.0942
1217.4,1.1017
1217.4,1.115
1217.4,1.1305
1217.4,1.1452
1217.5,1.1599
1217.5,1.1692
1217.5,1.1686
1217.5,1.1654
1217.5,1.1615
1217.5,1.1579
1217.6,1.1584
1217.6,1.1648
1217.6,1.1728
1217.7,1.1787
1217.7,1.1825
1217.7,1.1846
1217.8,1.1876
1217.8,1.1938
1217.9,1.1996
1217.9,1.2039
1218,1.2072
1218.1,1.2123
1218.2,1.2177
1218.3,1.2218
1218.4,1.2249
1218.5,1.2273
1218.5,1.2276
1218.6,1.2288
1218.7,1.2297
1218.8,1.2299
1218.9,1.2296
1219,1.2288
1219,1.2286
1219,1.2286
1219,1.2287
1219,1.2289
1219,1.23
1219,1.2324
1219,1.2363
1219,1.242
1219,1.2496
1219,1.2594
1219,1.2756
1219,1.3011
1219,1.3328
1219,1.3821
1219,1.459
1219,1.578
1219,1.7655
1219,2.0751
1219,2.6155
1219,3.2672
1219,4.0175
1219,4.8541
1219,5.7651
1219,6.739
1219,8.0297
1219,9.3805
1219,10.771
1219,12.496
1219,14.437
1219,16.333
1219,18.146
1219,19.841
1219.1,21.791
1219.1,23.463
1219.1,25.13
1219.1,26.292
1219.1,26.956
1219.1,27.158
1219.1,26.953
1219.1,26.414
1219.1,25.622
1219.1,24.659
1219.1,23.605
1219.1,22.534
1219.1,21.507
1219.1,20.576
1219.1,19.777
1219.1,19.013
1219.1,18.42
1219.2,18.209
1219.2,18.221
1219.2,18.415
1219.2,18.743
1219.2,19.154
1219.2,19.599
1219.2,20.036
1219.2,20.428
1219.2,20.825
1219.2,21.126
1219.2,21.228
1219.3,21.161
1219.3,20.98
1219.3,20.747
1219.3,20.516
1219.3,20.329
1219.3,20.21
1219.3,20.16
1219.3,20.221
1219.4,20.338
1219.4,20.454
1219.4,20.53
1219.4,20.555
1219.4,20.511
1219.5,20.444
1219.5,20.406
1219.5,20.404
1219.5,20.417
1219.6,20.453
1219.6,20.477
1219.6,20.476
1219.7,20.463
1219.7,20.465
1219.8,20.48
1219.9,20.496
1220,20.509
1220,20.51
1220.1,20.521
1220.2,20.54
1220.3,20.56
1220.4,20.581
1220.5,20.603
1220.5,20.61
1220.6,20.633
1220.7,20.657
1220.8,20.682
1220.9,20.708
1221,20.734
1221,20.73
1221,20.715
1221,20.67
1221,20.596
1221,20.497
1221,20.282
1221,19.755
1221,19.127
1221,18.469
1221,17.84
1221.1,17.286
1221.1,16.84
1221.1,16.461
1221.1,16.273
1221.1,16.258
1221.1,16.382
1221.1,16.602
1221.1,16.871
1221.1,17.149
1221.1,17.399
1221.1,17.634
1221.2,17.793
1221.2,17.821
1221.2,17.748
1221.2,17.62
1221.2,17.481
1221.2,17.369
1221.2,17.302
1221.3,17.287
1221.3,17.341
1221.3,17.419
1221.3,17.482
1221.3,17.51
1221.4,17.501
1221.4,17.467
1221.4,17.445
1221.4,17.45
1221.5,17.481
1221.5,17.49
1221.5,17.503
1221.6,17.508
1221.7,17.512
1221.7,17.527
1221.8,17.551
1221.9,17.569
1222,17.582
1222,17.58
1222,17.572
1222,17.543
1222,17.49
1222,17.413
1222,17.312
1222,17.106
1222,16.401
1222,15.459
1222,14.348
1222,13.132
1222,11.868
1222,10.607
1222,9.3943
1222,8.2658
1222,7.2507
1222.1,6.3707
1222.1,5.6398
1222.1,5.1736
1222.1,4.806
1222.1,4.5354
1222.1,4.3584
1222.1,4.2696
1222.1,4.2627
1222.1,4.3299
1222.1,4.4626
1222.1,4.6517
1222.1,4.8876
1222.1,5.2218
1222.1,5.5938
1222.1,5.9877
1222.1,6.3884
1222.1,6.7824
1222.1,7.2305
1222.1,7.6354
1222.1,7.9844
1222.1,8.3432
1222.2,8.6335
1222.2,8.7316
1222.2,8.7221
1222.2,8.6246
1222.2,8.4626
1222.2,8.2607
1222.2,8.0424
1222.2,7.8283
1222.2,7.6351
1222.2,7.4748
1222.2,7.3273
1222.2,7.239
1222.2,7.2437
1222.3,7.3007
1222.3,7.3906
1222.3,7.4936
1222.3,7.5926
1222.3,7.6748
1222.3,7.744
1222.3,7.7729
1222.3,7.7462
1222.4,7.6914
1222.4,7.6365
1222.4,7.6007
1222.4,7.5908
1222.4,7.6092
1222.5,7.6426
1222.5,7.6682
1222.5,7.6761
1222.5,7.6693
1222.6,7.6572
1222.6,7.6531
1222.6,7.6604
1222.7,7.6723
1222.7,7.6773
1222.8,7.6776
1222.9,7.6807
1223,7.6871
1223,7.6886
1223,7.6874
1223,7.6833
1223,7.6693
1223,7.6447
1223,7.6096
1223,7.5645
1223,7.4536
1223,7.1477
1223,6.756
1223,6.3096
1223,5.8373
1223,5.3646
1223,4.9133
1223,4.5009
1223.1,4.1408
1223.1,3.8423
1223.1,3.6105
1223.1,3.4468
1223.1,3.3494
1223.1,3.3137
1223.1,3.3331
1223.1,3.3992
1223.1,3.5027
1223.1,3.634
1223.1,3.7834
1223.1,3.9417
1223.1,4.1006
1223.1,4.2529
1223.1,4.4267
1223.1,4.5717
1223.1,4.7039
1223.2,4.7922
1223.2,4.8045
1223.2,4.7739
1223.2,4.7123
1223.2,4.6327
1223.2,4.5474
1223.2,4.4667
1223.2,4.3985
1223.2,4.3382
1223.2,4.3038
1223.3,4.3106
1223.3,4.3458
1223.3,4.393
1223.3,4.4377
1223.3,4.4701
1223.3,4.4858
1223.3,4.4831
1223.4,4.4621
1223.4,4.4392
1223.4,4.4255
1223.4,4.4245
1223.4,4.4355
1223.5,4.4487
1223.5,4.4546
1223.5,4.4535
1223.6,4.4479
1223.6,4.4458
1223.7,4.4484
1223.7,4.4525
1223.8,4.4531
1223.9,4.452
1224,4.4518
1224,4.4519
1224.1,4.4511
1224.2,4.4493
1224.3,4.4472
1224.4,4.4447
1224.5,4.4418
1224.6,4.4384
1224.7,4.4348
1224.8,4.4309
1224.9,4.4267
1225,4.4222
1225,4.4225
1225,4.4235
1225,4.4274
1225,4.4352
1225,4.4472
1225,4.4637
1225,4.4926
1225,4.5471
1225,4.6495
1225,4.8381
1225,5.1848
1225,5.6108
1225,6.0998
1225,6.6363
1225,7.2056
1225,7.794
1225,8.5369
1225,9.2673
1225,9.9654
1225,10.743
1225.1,11.425
1225.1,12.108
1225.1,12.694
1225.1,13.011
1225.1,13.08
1225.1,12.976
1225.1,12.757
1225.1,12.456
1225.1,12.103
1225.1,11.729
1225.1,11.359
1225.1,11.017
1225.1,10.663
1225.1,10.391
1225.2,10.176
1225.2,10.099
1225.2,10.14
1225.2,10.267
1225.2,10.444
1225.2,10.637
1225.2,10.816
1225.2,10.96
1225.2,11.071
1225.2,11.113
1225.3,11.06
1225.3,10.956
1225.3,10.848
1225.3,10.771
1225.3,10.737
1225.3,10.75
1225.4,10.8
1225.4,10.848
1225.4,10.87
1225.4,10.863
1225.5,10.836
1225.5,10.811
1225.5,10.804
1225.5,10.805
1225.6,10.816
1225.6,10.821
1225.6,10.815
1225.7,10.804
1225.8,10.799
1225.9,10.797
1226,10.792
1226,10.79
1226,10.788
1226,10.783
1226,10.765
1226,10.734
1226,10.689
1226,10.615
1226,10.412
1226,9.9984
1226,9.4977
1226,8.9556
1226,8.4124
1226,7.9014
1226,7.4486
1226.1,7.0723
1226.1,6.7833
1226.1,6.5854
1226.1,6.4764
1226.1,6.4492
